id,pos,gloss,persian_gloss,checked
44532,noun,celebrated in southern United States,در جنوب ایالات متحده آمریکا جشن گرفته می شود,1
44533,noun,commemorating the adoption of the United States flag in 1777,بزرگداشت پرچم ایالات متحده در سال 1777,1
44534,noun,US: third Sunday in June,ایالات متحده: سومین یکشنبه ماه ژوئن,1
44535,noun,celebrated in the United States,در ایالات متحده جشن گرفته می شود,1
44536,noun,US: the 4th Friday in September,آمریکا: چهارمین جمعه ماه سپتامبر,1
44537,noun,a day for celebrating the founding of the United Nations,روزی برای بزرگداشت تأسیس سازمان ملل,1
44539,noun,a day commemorating a saint,یک روز بزرگداشت یک قدیس,1
44540,noun,the night before Midsummer Day,شب قبل از روز نیمه تابستان,1
44538,noun,the evening before All Saints' Day; often devoted to pranks played by young people,شب قبل از روز همه مقدسین ؛غالباً به شوخی های بازی شده توسط جوانان اختصاص داده شده است,1
44543,noun,the day of a wedding,روز عروسی,1
44542,noun,a day set aside for doing household laundry,روزی که برای شستن لباس های خانگی در نظر گرفته شده است,1
44541,noun,"any day on which school is in session; ""go to bed early because tomorrow is a school day""","هر روزی که مدرسه در آن جلسه است ؛""زود بخواب چون فردا روز مدرسه است""",1
44545,noun,a time period when you are required to work,یک دوره زمانی که شما ملزم به کار هستید,1
44546,noun,"the amount of time that a worker must work for an agreed daily wage; ""they work an 8-hour day""","مدت زمانی که کارگر باید برای دستمزد روزانه توافق شده کار کند.""آنها یک روز 8 ساعته کار می کنند""",1
44544,noun,"the recurring hours when you are not sleeping (especially those when you are working); ""my day began early this morning""; ""it was a busy day on the stock exchange""; ""she called it a day and went to bed""","ساعات تکرار شونده در هنگام خوابیدن (به ویژه در هنگام کار)""روز من صبح امروز زود شروع شد""؛""روز شلوغی در بورس سهام بود""؛""او آن را یک روز صدا زد و به رختخواب رفت""",1
44549,noun,the period of time taken for the moon to make one full rotation on its axis (about 27.3 sidereal days),مدت زمانی که برای ماه انجام می شود تا یک چرخش کامل در محور خود انجام دهد (حدود 27.3 روز غیر واقعی),1
44548,noun,"the period of time taken by a particular planet (e.g. Mars) to make a complete rotation on its axis; ""how long is a day on Jupiter?""","مدت زمانی که یک سیاره خاص (به عنوان مثال مریخ) برای ایجاد چرخش کامل در محور خود طی می کند.""چه مدت یک روز در مشتری است؟""",1
44547,noun,"an era of existence or influence; ""in the day of the dinosaurs""; ""in the days of the Roman Empire""; ""in the days of sailing ships""; ""he was a successful pianist in his day""","عصر وجود یا نفوذ ؛""در روز دایناسورها"" ؛""در روزهای امپراتوری روم"" ؛""در روزهای کشتی های قایقرانی"" ؛""او در زمان خود یک پیانیست موفق بود""",1
44551,noun,measured by the diurnal motion of stars,با حرکت روزانه ستارگان اندازه گیری می شود,1
44552,noun,a laborer who works by the day; for daily wages,کارگری که روز به روز کار می کند.برای دستمزد روزانه,1
44550,noun,"the time for one complete rotation of the earth relative to a particular star, about 4 minutes shorter than a mean solar day",زمان برای یک چرخش کامل زمین نسبت به یک ستاره خاص ، حدود 4 دقیقه کوتاهتر از یک روز متوسط خورشیدی,1
44553,noun,someone who works with their hands; someone engaged in manual labor,کسی که با دستان خود کار می کند.کسی که مشغول کار دستی است,1
44555,noun,a child's room for a baby,اتاق کودک برای کودک,1
44554,noun,a nursery for the supervision of preschool children while the parents work,مهد کودک برای نظارت بر کودکان پیش دبستانی در حالی که والدین کار می کنند,1
44557,noun,Jewish holy days observed with particular solemnity,روزهای مقدس یهود با احترام خاصی برگزار می شد,1
44558,noun,one of two major fast days on the Jewish calendar,یکی از دو روز بزرگ روزه داری در تقویم یهود,1
44560,verb,have a daydream; indulge in a fantasy,رویایی داشته باشبه یک خیال بپردازید,1
44559,noun,"an accounting journal as a physical object; ""he bought a new daybook""","یک مجله حسابداری به عنوان یک شی فیزیکی ؛""او یک کتاب روز جدید خرید""",1
44556,noun,(Judaism) a solemn and major fast day on the Jewish calendar; 10th of Tishri; its observance is one of the requirements of the Mosaic law,(یهودیت) یک روز روزه بزرگ و مهم در تقویم یهود است.دهم تیشری؛رعایت آن یکی از الزامات قانون موزاییک است,1
44563,noun,absentminded dreaming while awake,ذهنیت غایب در حالی که بیدار است,1
44562,verb,"have dreamlike musings or fantasies while awake; ""She looked out the window, daydreaming""","هنگام بیدار کردن ، رویاها یا تصوراتی شبیه رویا داشته باشید.""او از روی پنجره به خیال پردازی نگاه کرد""",1
44561,verb,"form a mental image of something that is not present or that is not the case; ""Can you conceive of him as the president?""","تصویری ذهنی از چیزی را که وجود ندارد یا چنین نیست شکل دهید.""آیا می توانید از او به عنوان رئیس جمهور تصور کنید؟""",1
44566,noun,a person who escapes into a world of fantasy,شخصی که به دنیایی از خیال فرار می کند,1
44567,noun,light during the daytime,نور در طول روز,1
44564,noun,"imaginative thoughts indulged in while awake; ""he lives in a dream that has nothing to do with reality""","افکار تخیلی در حالی که بیدار می شوند""او در رویایی زندگی می کند که هیچ ارتباطی با واقعیت ندارد""",1
44565,noun,"someone indifferent to the busy world; ""in the Odyssey Homer tells of lotus-eaters who live in dreamy indolence""","کسی که نسبت به دنیای شلوغ بی تفاوت است.""در ادیسه هومر از نیلوفرخوارانی می گوید که در یک بوته رویایی زندگی می کنند""",1
44570,noun,a day lily with yellow flowers,سوسن یک روز با گلهای زرد,1
44568,noun,any of numerous perennials having tuberous roots and long narrow bladelike leaves and usually yellow lilylike flowers that bloom for only a day,هر یک از گیاهان چند ساله که دارای ریشه غده ای و تیغه باریک و بلند مانند برگها و سوسن زرد مانند گلهایی هستند که فقط یک روز شکوفا می شوند,1
44572,verb,"overcome as with astonishment or disbelief; ""The news stunned her""","غلبه بر مانند حیرت یا ناباوری ؛""خبر او را بهت زده کرد""",1
44571,noun,a planet (usually Venus) seen just before sunrise in the eastern sky,سیاره ای (معمولاً زهره) درست قبل از طلوع خورشید در آسمان شرقی دیده می شود,1
44575,adverb,from the beginning,از آغاز,1
44569,noun,east Asian rhizomatous clump-forming perennial herbs having flowers on long leafless stalks; cosmopolitan in cultivation: day lilies; sometimes placed in subfamily Hemerocallidaceae,گیاهان چند ساله ریزوماتوز که خوشه ای تشکیل می دهند ، دارای گل در ساقه های طولانی بدون برگ هستند.جهان وطنی در کشت: نیلوفرهای روز؛گاهی اوقات در زیر خانواده Hemerocallidaceae قرار می گیرد,1
44574,noun,brightness enough to blind partially and temporarily,روشنایی کافی برای کور شدن جزئی و موقت,1
44576,noun,any dialect of the language of ancient Rome,هر گویشی از زبان روم باستان,1
44579,noun,a church official,یک مقام کلیسا,1
44580,noun,a woman deacon,یک زن شماس,1
44573,noun,"the feeling of distress and disbelief that you have when something bad happens accidentally; ""his mother's death left him in a daze""; ""he was numb with shock""","احساس پریشانی و ناباوری که هنگام اتفاق بدی به طور تصادفی رخ می دهد.""مرگ مادرش او را گیج کرد""؛""او از شوک بی حس شده بود""",1
44578,noun,a Protestant layman who assists the minister,یک غیر روحانی پروتستان که به وزیر کمک می کند,1
44577,adjective,"required by etiquette or usage or fashion; ""instruction as to when and where a silk hat is de rigueur""","به آداب یا استفاده یا مد نیاز دارد.""دستورالعمل در مورد زمان و مکان استفاده از کلاه ابریشمی""",1
44585,adjective,abbreviation for `dead on arrival' at the emergency room,"مخفف ""مرده هنگام ورود"" به اتاق اورژانس",1
44581,verb,"remove from active military status or reassign; ""The men were deactivated after five years of service""","حذف از وضعیت فعال نظامی یا تغییر کاربری.""این مردان پس از پنج سال خدمت غیرفعال شدند""",1
44582,verb,"make powerless and unable to function; ""The bureaucracy paralyzes the entire operation""","ناتوان و ناتوان از کار کردن""بوروکراسی کل عملیات را فلج می کند""",1
44583,adjective,"murdered by surprise attack for political reasons; ""the 20th century has seen too many assassinated leaders""","به دلایل سیاسی توسط حمله غافلگیرانه کشته شد.""قرن بیستم بسیاری از رهبران ترور دیده شده است""",1
44584,adjective,"having irreversible loss of brain function as indicated by a persistent flat electroencephalogram; ""was declared brain dead""","از دست دادن برگشت ناپذیر عملکرد مغز همانطور که توسط الکتروانسفالوگرام مسطح ثابت نشان داده شده است.""مرگ مغزی اعلام شد""",1
44586,adjective,"having the physical appearance of death; ""a deathly pallor""","داشتن ظاهر فیزیکی مرگ ؛""یک رنگ پریدگی مرگبار""",1
44587,adjective,"having ceased to exist or live; ""the will of a defunct aunt""; ""a defunct Indian tribe""","وجود یا زندگی را متوقف کرده است""اراده خاله معدوم""؛""یک قبیله منقرض شده هند""",1
44588,adjective,"marked for certain death; ""the black spot told the old sailor he was doomed""","مشخص شده برای مرگ حتمی""لکه سیاه به ملوان قدیمی گفت که او محکوم شده است""",1
44590,adjective,"killed in battle; ""to honor fallen soldiers""","در جنگ کشته شد""برای بزرگداشت سربازان افتاده""",1
44589,adjective,"put to death as punishment; ""claimed the body of the executed traitor""","به مجازات اعدام کردن""ادعای جسد خائن اعدام شده""",1
44591,adjective,"having died recently; ""her late husband""","اخیراً درگذشت""شوهر مرحوم""",1
44592,adjective,"deprived of life; no longer living; ""a lifeless body""","محروم از زندگی؛دیگر زندگی نمی کند""یک بدن بی روح""",1
44594,adjective,not capable of living or developing successfully,قادر به زندگی یا رشد موفقیت آمیز نیست,1
44593,adjective,"killed unlawfully; ""the murdered woman""; ""lay a wreath on murdered Lincoln's bier""","غیرقانونی کشته شد""زن مقتول""؛""تاج گل به جیب لینکلن مقتول بگذارید""",1
44597,adjective,as lifeless as a stone,مثل یک سنگ بی روح,1
44596,adjective,"(of newborn infant) showing no signs of life at birth; not liveborn; ""a stillborn baby""","(از نوزاد تازه متولد شده) در هنگام تولد هیچ نشانه ای از زندگی وجود ندارد.زنده نیست ؛""یک نوزاد مرده""",1
44595,adjective,"killed; `slain' is formal or literary as in ""slain warriors""; ""a picture of St. George and the slain dragon""","کشته شده؛""مقتول"" مانند ""جنگجویان مقتول"" رسمی یا ادبی است.""تصویری از سنت جورج و اژدهای مقتول""",1
44598,adjective,"(of e.g. volcanos) permanently inactive; ""an extinct volcano""","(به عنوان مثال آتشفشان ها) برای همیشه غیر فعال""یک آتشفشان منقرض شده""",1
44600,adjective,"not having the capacity to support life; ""a lifeless planet""","نداشتن ظرفیت حمایت از زندگی""یک سیاره بی روح""",1
44601,adjective,"unerringly accurate; ""a dead shot""; ""took dead aim""","اشتباه غیر دقیق""یک شلیک مرده""؛""هدف مرده را گرفت""",1
44599,adjective,"being out or having grown cold; ""threw his extinct cigarette into the stream""; ""the fire is out""","بیرون بودن یا سرد شدن""سیگار منقرض شده خود را به جریان آب انداخت""؛""آتش خاموش است""",1
44602,adjective,"physically inactive; ""Crater Lake is in the crater of a dead volcano of the Cascade Range""","غیرفعال جسمی""دریاچه دهانه آتشفشان در دهانه آتشفشان مرده از محدوده آبشار"" است",1
44603,adjective,"not endowed with life; ""the inorganic world is inanimate""; ""inanimate objects""; ""dead stones""","با زندگی نیست""جهان غیرآلی بی جان است""؛""اشیاan بی جان""؛""سنگهای مرده""",1
44604,adjective,relating to the lack of consciousness of inanimate things,مربوط به عدم آگاهی از چیزهای بی جان,1
44607,adjective,"not responsive to physical stimuli; ""insensitive to radiation""","به محرکهای جسمی پاسخگو نیستند""حساس به اشعه""",1
44609,adjective,"not yielding a return; ""dead capital""; ""idle funds""","بازده ندادن""سرمایه مرده""؛""صندوق های بیکار""",1
44605,adjective,"(followed by `to') not showing human feeling or sensitivity; unresponsive; ""passersby were dead to our plea for help""; ""numb to the cries for mercy""","(به دنبال ""به"") عدم احساس یا حساسیت انسان ؛بی پاسخ""رهگذران به درخواست ما مرده بودند""؛""بی حس گریه های رحمت""",1
44608,adjective,"lacking acoustic resonance; ""dead sounds characteristic of some compact discs""; ""the dead wall surfaces of a recording studio""","فاقد تشدید صوتی""اصوات مرده مشخصه برخی از دیسک های فشرده""؛""دیوارهای مرده یک استودیوی ضبط""",1
44606,adjective,"devoid of physical sensation; numb; ""his gums were dead from the novocain""; ""she felt no discomfort as the dentist drilled her deadened tooth""; ""a public desensitized by continuous television coverage of atrocities""","عاری از احساس جسمیبیحس؛""لثه های او از نووکاین مرده بودند""؛""وقتی دندانپزشک دندان مرده اش را سوراخ کرد ، او هیچ ناراحتی احساس نکرد"".""عامه مردم با پوشش مستمر تلویزیونی جنایات حساسیت زدایی می کنند""",1
44610,adjective,"producing little or no profit or gain; ""deposits abandoned by mining companies as unprofitable""","سود یا سود کم یا بدون سود.""سپرده های رها شده توسط شرکت های معدنی به عنوان بی سود""",1
44611,adjective,"not circulating or flowing; ""dead air""; ""dead water""; ""stagnant water""","در گردش نیست و جریان ندارد""هوای مرده""؛""آب مرده""؛""آب راکد""",1
44612,adjective,"(of fluids) not moving or flowing; ""mosquitoes breed in standing water""","(مایعات) حرکت نکرده و جریان ندارند.""پشه ها در آب ایستاده تولید مثل می کنند""",1
44614,adjective,"not surviving in active use; ""Latin is a dead language""","زنده ماندن در استفاده فعال""لاتین یک زبان مرده است""",1
44613,adjective,"out of use or operation because of a fault or breakdown; ""a dead telephone line""; ""the motor is dead""","به دلیل نقص یا خرابی از استفاده یا بهره برداری خارج شده است.""یک خط تلفنی مرده""؛""موتور مرده است""",1
44616,adjective,"lacking resilience or bounce; ""a dead tennis ball""","فاقد انعطاف پذیری یا گزاف گویی ؛""یک توپ تنیس مرده""",1
44617,adjective,"not elastic; ""economists speak of an inelastic price structure""","الاستیک نیست""اقتصاددانان از ساختار قیمت غیر کشسان صحبت می کنند""",1
44619,adjective,"not operating; ""an inoperative law""","کار نمی کند""یک قانون غیر عملیاتی""",1
44620,adjective,"no longer having force or relevance; ""a dead issue""","دیگر نیرو یا ارتباطی ندارید ؛""یک مسئله مرده""",1
44618,adjective,"no longer in force or use; inactive; ""a defunct (or dead) law""; ""a defunct organization""","دیگر لازم الاجرا نیست و استفاده نمی شود.غیر فعال؛""یک قانون منسوخ (یا مرده)"" ؛""یک سازمان منهدم""",1
44615,adjective,"no longer in existence; lost or especially having died out leaving no living representatives; ""an extinct species of fish""; ""an extinct royal family""; ""extinct laws and customs""","دیگر وجود ندارداز دست داده و یا به ویژه فوت کرده و هیچ نماینده زنده ای باقی نگذاشته است.""یک گونه ماهی منقرض شده"" ؛""یک خانواده سلطنتی منقرض شده"" ؛""قوانین و آداب و رسوم منقرض شده""",1
44624,adjective,not animated or enlivened; dull,متحرک یا زنده نشده استکدر,1
44621,adjective,"drained of electric charge; discharged; ""a dead battery""; ""left the lights on and came back to find the battery drained""","تخلیه شده از بار الکتریکیتخلیه شده""یک باتری مرده""؛""چراغ ها را رها کرد و برگشتم تا باتری را تخلیه کنم""",1
44622,adjective,"of a particle or body or system; having no charge; ""an uncharged particle""; ""an uncharged battery""","از یک ذره یا بدن یا سیستم ؛بدون هیچ شارژ""یک ذره بدون بار""؛""یک باتری شارژ نشده""",1
44625,adjective,"devoid of activity; ""this is a dead town; nothing ever happens here""","عاری از فعالیت؛""این یک شهر مرده است ؛ اینجا هرگز اتفاقی نمی افتد""",1
44627,noun,people who have been slain (as in battle),افرادی که کشته شده اند (مانند جنگ),1
44623,adjective,"lacking animation or excitement or activity; ""the party being dead we left early""; ""it was a lifeless party until she arrived""","فاقد انیمیشن یا هیجان یا فعالیت ؛""حزب در حال مردن است که ما زود ترک کردیم""؛""این یک مهمانی بی روح بود تا وقتی که او آمد""",1
44626,noun,"people who are no longer living; ""they buried the dead""","افرادی که دیگر زندگی نمی کنند.""آنها مردگان را دفن کردند""",1
44628,noun,"someone who is no longer alive; ""I wonder what the dead person would have done""","کسی که دیگر زنده نیست.""من تعجب می کنم که شخص مرده چه کاری انجام می داد""",1
44632,noun,a tie in a race,یک تساوی در یک مسابقه,1
44629,noun,"a time when coldness (or some other quality associated with death) is intense; ""the dead of winter""","زمانی که سردی (یا برخی از کیفیت های دیگر مرتبط با مرگ) شدید است.""مردگان زمستان""",1
44630,noun,the position of a crank when it is in line with the connecting rod and not exerting torque,موقعیت میل لنگ هنگامی که با میله اتصال هم راستا باشد و گشتاور اعمال نکند,1
44634,noun,the state of something that has outlived its relevance,حالت چیزی که از اهمیت خود گذشته است,1
44631,noun,"a situation in which no progress can be made or no advancement is possible; ""reached an impasse on the negotiations""","وضعیتی که در آن هیچ پیشرفتی حاصل نمی شود یا پیشرفتی امکان پذیر نیست.""به بن بست در مذاکرات رسید""",1
44635,noun,mail that can neither be delivered nor returned,نامه ای که نه قابل تحویل است و نه برگشت,1
44636,noun,a slow march to be played for funeral processions,یک راهپیمایی آرام برای موکب های تشییع جنازه برگزار می شود,1
44637,noun,a march to be played for processions,راهپیمایی ای که برای موکب ها برگزار می شود,1
44633,noun,"the finish of a contest in which the score is tied and the winner is undecided; ""the game ended in a draw""; ""their record was 3 wins, 6 losses and a tie""","پایان مسابقه ای که در آن امتیاز مساوی شود و برنده بلاتکلیف باشد.""بازی با تساوی به پایان رسید""؛""رکورد آنها 3 برد ، 6 باخت و یک تساوی بود""",1
44638,noun,someone who fails to meet a financial obligation,کسی که قادر به انجام یک تعهد مالی نیست,1
44639,noun,a person who owes a creditor; someone who has the obligation of paying a debt,شخصی که طلبکار است.کسی که تعهد پرداخت بدهی را دارد,1
44640,noun,a father who defaults on his obligation to provide financial support for his offspring,پدری که به تعهد خود در تأمین حمایت مالی از فرزندان خود کوتاهی می کند,1
44642,verb,"lessen the momentum or velocity of; ""deaden a ship's headway""","حرکت یا سرعت را کاهش دهید""سر یک کشتی را بکش""",1
44641,verb,"cut a girdle around so as to kill by interrupting the circulation of water and nutrients; ""girdle the plant""","یک کمربند را به اطراف قطع کنید تا با قطع شدن جریان آب و مواد مغذی ، از بین برود.""گیاه را کمربند بزنید""",1
44643,verb,"cause to move more slowly or operate at a slower rate; ""This drug will retard your heart rate""","باعث حرکت کندتر یا کار با سرعت کمتری می شود.""این دارو ضربان قلب شما را عقب می اندازد""",1
44645,noun,a train or bus or taxi traveling empty,قطار یا اتوبوس یا تاکسی خالی سفر می کند,1
44646,noun,the quality of being deadly,کیفیت کشنده بودن,1
44644,noun,"a nonenterprising person who is not paying his way; ""the deadheads on the payroll should be eased out as fast as possible""","یک شخص غیرانتفاعی که راه خود را پرداخت نمی کند.""بن بستهای حقوق و دستمزد باید هرچه سریعتر کاهش یابد""",1
44650,adjective,bringing death,مرگ آوردن,1
44648,noun,the quality of being able to cause death or fatal disasters,کیفیت توانایی ایجاد مرگ یا فاجعه های مهلک,1
44647,noun,the quality of being unhealthful and generally bad for you,کیفیت ناسالم بودن و به طور کلی برای شما بد است,1
44649,adjective,"causing or capable of causing death; ""a fatal accident""; ""a deadly enemy""; ""mortal combat""; ""a mortal illness""","ایجاد یا توانایی ایجاد مرگ""یک حادثه مرگبار""؛""دشمن کشنده""؛""مبارزه مرگبار""؛""یک بیماری فانی""",1
44651,adjective,"of an instrument of certain death; ""deadly poisons""; ""lethal weapon""; ""a lethal injection""","از ابزار مرگ حتمی""سموم کشنده""؛""سلاح کشنده""؛""یک تزریق کشنده""",1
44652,adjective,"extremely poisonous or injurious; producing venom; ""venomous snakes""; ""a virulent insect bite""","بسیار سمی یا آسیب رسان ؛تولید سم""مارهای سمی""؛""نیش حشرات آلوده""",1
44654,adjective,"involving loss of divine grace or spiritual death; ""the seven deadly sins""","شامل از دست دادن فیض الهی یا مرگ معنوی ؛""هفت گناه مرگبار""",1
44653,adjective,"of or relating to or caused by a toxin or poison; ""suffering from exposure to toxic substances""","از یک سم یا سم یا مربوط یا ناشی از آن.""از قرار گرفتن در معرض مواد سمی رنج می برند""",1
44655,adjective,"not admitting of pardon; ""unpardonable behavior""","عدم پذیرش بخشش""رفتار غیرقابل بخشش""",1
44656,adjective,(of a disease) having a rapid course and violent effect,(از یک بیماری) دارای سیر سریع و اثر خشن,1
44657,adjective,infectious; having the ability to cause disease,عفونیتوانایی ایجاد بیماری,1
44659,noun,an act that is regarded by theologians as a transgression of God's will,عملی که نزد متکلمین به عنوان تخلف از اراده خداوند تلقی می شود,1
44660,noun,unreasonable and inordinate self-esteem (personified as one of the deadly sins),عزت نفس نامعقول و بی رویه (به عنوان یکی از گناهان کشنده),1
44658,adverb,"(used as intensives) extremely; ""she was madly in love""; ""deadly dull""; ""deadly earnest""; ""deucedly clever""; ""insanely jealous""","(به عنوان فشرده استفاده می شود) فوق العاده ؛""او دیوانه وار عاشق بود""؛""کسل کننده مرگبار""؛""جدی کشنده""؛""هوشمندانه باهوش""""دیوانه وار حسود""",1
44662,noun,eating to excess (personified as one of the deadly sins),خوردن بیش از حد (به عنوان یکی از گناهان کشنده),1
44661,noun,spite and resentment at seeing the success of another (personified as one of the deadly sins),کینه و کینه از دیدن موفقیت دیگری (به عنوان یکی از گناهان کشنده),1
44663,noun,self-indulgent sexual desire (personified as one of the deadly sins),تمایل جنسی به خویشتن داری (به عنوان یکی از گناهان کشنده),1
44665,noun,someone or something that is unwanted and unneeded,کسی یا چیزی که ناخواسته و غیر ضروری است,1
44667,adjective,lacking or deprive of the sense of hearing wholly or in part,حس شنوایی به طور کامل یا جزئی را کم یا محروم کنید,1
44664,adjective,"deliberately impassive in manner; ""deadpan humor""; ""his face remained expressionless as the verdict was read""","به عمد از نظر شیوه ای بی احساس ؛""شوخ طبعی مرده""؛""با خواندن حکم ، چهره او بی بیان ماند""",1
44668,adjective,lacking the sense of hearing and the ability to speak,فاقد حس شنوایی و توانایی صحبت کردن است,1
44669,adjective,caused to hear poorly or not at all,باعث ضعف یا اصلاً شنیدن نشود,1
44666,noun,"the attribute of being superfluous and unneeded; ""the use of industrial robots created redundancy among workers""","صفت زاید و بی نیاز بودن؛""استفاده از رباتهای صنعتی باعث ایجاد افزونگی در کارگران""",1
44670,adjective,having a hearing loss,کم شنوایی,1
44671,adjective,totally deaf; unable to hear anything,کاملا ناشنواقادر به شنیدن چیزی نیست,1
44672,adjective,unable to appreciate music,قادر به درک موسیقی نیست,1
44674,verb,"make or render deaf; ""a deafening noise""","ناشنوا کردن""یک صدای ناشنوا""",1
44676,noun,a person with a severe auditory impairment,شخصی با اختلال شنوایی شدید,1
44677,verb,"be unbearably loud; ""a deafening noise""","غیر قابل تحمل بلند""یک صدای ناشنوا""",1
44673,adjective,"(usually followed by `to') unwilling or refusing to pay heed; ""deaf to her warnings""","(که معمولاً ""به"" دنبال می شود) تمایلی یا امتناع از پرداخت توجه ندارید.""ناشنوا نسبت به هشدارهای او""",1
44675,noun,"people who have severe hearing impairments; ""many of the deaf use sign language""","افرادی که کم شنوایی شدید دارند.""بسیاری از ناشنوایان از زبان اشاره استفاده می کنند""",1
44678,verb,sell or offer for sale from place to place,فروش یا پیشنهاد فروش از مکانی به مکان دیگر,1
44679,verb,deal cards wrongly,کارت ها را اشتباه معامله کنید,1
44682,noun,a deal to provide military arms,یک معامله برای تهیه اسلحه نظامی,1
44680,verb,"give (a specific card) to a player; ""He dealt me the Queen of Spades""","(یک کارت خاص) به یک بازیکن بدهید.""او با من به ملکه پیک معامله کرد""",1
44683,noun,a business deal on a trivial scale,یک معامله تجاری در مقیاس بی اهمیت,1
44684,noun,wood that is easy to saw (from conifers such as pine or fir),چوبی که به راحتی دیده می شود (از مخروطیان مانند کاج یا صنوبر),1
44685,noun,softwood used to make paper,چوب نرم که برای ساختن کاغذ استفاده می شود,1
44686,noun,the 5 cards held in a game of poker,5 کارت برگزار شده در یک بازی پوکر,1
44681,noun,"a particular instance of buying or selling; ""it was a package deal""; ""I had no further trade with him""; ""he's a master of the business deal""","یک مورد خاص از خرید یا فروش ؛""این یک قرارداد بسته بود""؛""من دیگر تجارتى با او نداشتم""؛""او استاد معامله تجاری است""",1
44688,noun,fair treatment,برخورد عادلانه,1
44689,noun,unfair treatment,رفتار غیر منصفانه,1
44691,noun,an incorrect deal,یک معامله نادرست,1
44687,noun,"the type of treatment received (especially as the result of an agreement); ""he got a good deal on his car""","نوع درمان دریافت شده (به ویژه در نتیجه توافق)""او معامله خوبی با ماشین خود انجام داد""",1
44692,noun,a reapportioning of something,تغییر کاربری چیزی,1
44693,noun,a dealer in works of art requiring esthetic evaluation,یک فروشنده در کارهای هنری که نیاز به ارزیابی زیبایی دارند,1
44690,noun,"the act of distributing playing cards; ""the deal was passed around the table clockwise""","عمل توزیع کارت های بازی ؛""این معامله در جهت عقربه های ساعت به دور میز انجام شد""",1
44695,noun,someone who sells fish,کسی که ماهی می فروشد,1
44696,noun,a hard bargainer,یک معامله گر سخت,1
44694,noun,a dealer in fabrics and sewing materials (and sometimes in clothing and drygoods),فروشنده پارچه و مواد خیاطی (و گاهی اوقات در لباس و کالاهای خشک),1
44698,noun,a dealer in seeds,فروشنده بذر,1
44700,noun,someone who buys and sells stock shares,شخصی که سهام سهام را خریداری و می فروشد,1
44697,noun,"someone who sells hardware; ""in England they call a hardwareman an ironmonger""","کسی که سخت افزار می فروشد""در انگلیس آنها یک سخت افزار را آهن فروش می نامند""",1
44699,noun,a dealer in stamps (whose customers are stamp collectors),یک فروشنده تمبر (که مشتریان آن جمع کننده تمبر هستند),1
44701,noun,a firm engaged in trading,یک شرکت درگیر تجارت است,1
44702,noun,a firm that sells and buys cars,شرکتی که ماشین می فروشد و می خرد,1
44703,noun,a firm that sells and buys computers,شرکتی که کامپیوتر می فروشد و می خرد,1
44704,noun,a firm that sells and buys jewelry,یک شرکت فروش و خرید جواهرات,1
44705,noun,a firm that sells and buys trucks,شرکتی که کامیون می فروشد و می خرد,1
44706,noun,"a seller of illicit goods; ""a dealer in stolen goods""","فروشنده کالاهای غیرقانونی""فروشنده کالاهای سرقت شده""",1
44707,noun,someone who promotes or exchanges goods or services for money,کسی که کالاها یا خدمات را با پول تبلیغ یا مبادله می کند,1
44710,noun,the person who distributes the playing cards in a card game,شخصی که کارت های بازی را در یک بازی کارت توزیع می کند,1
44708,noun,the major party to a financial transaction at a stock exchange; buys and sells for his own account,طرف اصلی یک معامله مالی در بورس سهام؛برای حساب خودش خرید و فروش می کند,1
44711,noun,"method or manner of conduct in relation to others; ""honest dealing""","روش یا نحوه رفتار در ارتباط با دیگران ؛""معامله صادقانه""",1
44709,noun,a financial specialist who trades for his own account and so acts both as a broker and principal,یک متخصص مالی که برای حساب خودش معامله می کند و بنابراین هم به عنوان دلال و هم به عنوان مدیر اصلی عمل می کند,1
44713,noun,"transactions of professional or public interest; ""news of current affairs""; ""great affairs of state""","معاملات منافع حرفه ای یا عمومی ؛""اخبار امور روز""؛""امور بزرگ دولت""",1
44712,noun,"the management of someone or something; ""the handling of prisoners""; ""the treatment of water sewage""; ""the right to equal treatment in the criminal justice system""","مدیریت شخصی یا چیزی""رسیدگی به زندانیان"" ؛""تصفیه فاضلاب آب"" ؛""حق برخورد برابر در سیستم عدالت کیفری""",1
44716,noun,a transaction in the stock market at a price below the price of the preceding transaction,معامله در بازار سهام با قیمتی کمتر از قیمت معامله قبلی,1
44714,noun,financial transactions at a brokerage; having to do with the execution of trades and keeping customer records,معاملات مالی در کارگزاری ؛داشتن ارتباط با اجرای معاملات و ثبت سوابق مشتری,1
44718,noun,obtaining funds from a lender,اخذ وجوه از وام دهنده,1
44715,noun,"the act of giving something in return for something received; ""deductible losses on sales or exchanges of property are allowable""","عمل دادن چیزی در ازای دریافتی ؛""زیان کسر در فروش یا مبادله املاک مجاز است""",1
44717,noun,a transaction in the stock market at a price above the price of the preceding transaction,یک معامله در بازار سهام با قیمت بالاتر از قیمت معامله قبلی,1
44720,noun,an administrator in charge of a division of a university or college,یک مدیر مسئول یک واحد دانشگاه یا کالج,1
44719,noun,the transaction in 1867 in which the United States secretary of state William Henry Seward purchased Alaska from Russia,معامله در سال 1867 که در آن وزیر امور خارجه ایالات متحده ویلیام هنری سوارد آلاسکا را از روسیه خریداری کرد,1
44721,noun,"a man who is the senior member of a group; ""he is the dean of foreign correspondents""","مردی که عضو ارشد یک گروه است.""او رئیس خبرنگاران خارجی است""",1
