id,pos,gloss,persian_gloss,checked
52675,noun,an enclosed space in which the air pressure is higher than outside,فضای بسته ای که در آن فشار هوا بیشتر از خارج است,1
52677,noun,the act of putting one thing into another,عمل قرار دادن یک چیز به چیز دیگر,1
52679,noun,a formal expression of praise,بیان رسمی ستایش,1
52676,noun,"a public enclosure for stray or unlicensed dogs; ""unlicensed dogs will be taken to the pound""","محوطه عمومی سگهای ولگرد یا غیرمجاز.""سگهای بدون مجوز به پوند منتقل خواهند شد""",1
52678,noun,an enclosure within which something originates or develops (from the Latin for womb),محفظه ای که در آن چیزی ریشه می گیرد یا توسعه می یابد (از لاتین برای رحم),1
52680,noun,an extra or repeated performance; usually given in response to audience demand,یک عملکرد اضافی یا مکررمعمولاً در پاسخ به تقاضای مخاطبان داده می شود,1
52681,verb,"experience as a reaction; ""My proposal met with much opposition""","تجربه به عنوان یک واکنش ؛""پیشنهاد من با مخالفت زیادی روبرو شد""",1
52682,verb,"repeat a game against the same opponent; ""Princeton replayed Harvard""","تکرار یک بازی در برابر همان حریف.""پرینستون هاروارد را دوباره پخش کرد""",1
52684,verb,"help develop, help grow; ""nurture his talents""","کمک به رشد ، کمک به رشد""پرورش استعدادهای او""",1
52686,verb,give heart or courage to,قلب یا شهامت به,1
52683,verb,"shoot or hit in a particular manner; ""She played a good backhand last night""","به روش خاصی شلیک کنید یا ضربه بزنید.""او دیشب یک عقب بازی خوب بازی کرد""",1
52685,verb,encourage somebody by crying hollo,با گریه کسی را تشویق کنید,1
52687,noun,the verbal act of urging on,عمل کلامی اصرار کردن,1
52689,noun,encouragement; aiding the development of something,تشویقکمک به پیشرفت چیزی,1
52688,noun,"encouragement in the form of cheers from spectators; ""it's all over but the shouting""","تشویق به شکل تشویق تماشاگران.""همه چیز تمام شده اما فریاد زدن""",1
52691,noun,"needed encouragement; ""the result was a provocation of vigorous investigation""","تشویق لازم""نتیجه تحریک تحقیقات شدید بود""",1
52690,noun,"a verbalization that encourages you to attempt something; ""the ceaseless prodding got on his nerves""","کلامی که شما را ترغیب می کند که چیزی را امتحان کنید.""تولید بی وقفه اعصاب او را گرفت""",1
52692,noun,"an expression of approval and encouragement; ""they gave the chairman a vote of confidence""","ابراز تأیید و تشویق ؛""آنها به رئیس رای اعتماد دادند""",1
52693,noun,the feeling of being encouraged,احساس تشویق شدن,1
52696,adjective,giving strong encouragement,تشویق شدید,1
52697,adjective,cheerfully encouraging,شاد تشویق,1
52698,adjective,tending to further or encourage,تمایل به بیشتر یا تشویق کردن,1
52695,adjective,"giving courage or confidence or hope; ""encouraging advances in medical research""","دادن شجاعت یا اعتماد به نفس یا امید؛""تشویق پیشرفت در تحقیقات پزشکی""",1
52694,noun,"the general feeling that some desire will be fulfilled; ""in spite of his troubles he never gave up hope""","احساس عمومی برآورده شدن برخی از آرزوها.""علی رغم مشکلاتش هرگز امید را قطع نکرد""",1
52701,verb,make crimson,زرشکی درست کردن,1
52699,adjective,"rousing or recalling to unity and renewed effort; ""a rallying cry""",تشویق شدید,1
52700,adjective,"furnishing support and encouragement; ""the anxious child needs supporting and accepting treatment from the teacher""","حمایت و تشویق""کودک مضطرب نیاز به حمایت و پذیرش معالجه معلم دارد""",1
52705,noun,a movement into or inward,یک حرکت به داخل یا درون,1
52702,verb,"impinge or infringe upon; ""This impinges on my rights as an individual""; ""This matter entrenches on other domains""","برخورد کردن یا نقض کردن""این به حقوق من بعنوان یک فرد لطمه می زند""؛""این موضوع در دامنه های دیگر جای دارد""",1
52703,verb,"make excessive use of; ""You are taking advantage of my good will!""; ""She is trespassing upon my privacy""","استفاده بیش از حد از؛""شما از حسن نیت من سو advantage استفاده می کنید!""؛""او حریم خصوصی من را زیر پا می گذارد""",1
52704,noun,"any entry into an area not previously occupied; ""an invasion of tourists""; ""an invasion of locusts""","هرگونه ورود به منطقه ای که قبلاً اشغال نشده باشد.""حمله به گردشگران"" ؛""حمله به ملخ""",1
52706,noun,entry to another's property without right or permission,ورود به مال دیگری بدون حق و اجازه,1
52707,noun,"an encroachment or intrusion; ""they made inroads in the United States market""","تجاوز یا نفوذ ؛""آنها در بازار ایالات متحده نفوذ کردند""",1
52709,noun,a hindrance to speeding created by a crosswise ridge in the surface of a roadway,مانعی برای سرعت زیاد که توسط یال متقاطع در سطح یک جاده ایجاد شده است,1
52708,noun,"influencing strongly; ""they resented the impingement of American values on European culture""","به شدت تحت تأثیر قرار دادن""آنها از تهاجم ارزشهای آمریکایی به فرهنگ اروپا کینه داشتند""",1
52710,noun,a letter from the pope sent to all Roman Catholic bishops throughout the world,نامه ای از پاپ برای همه اسقف های کاتولیک روم در سراسر جهان ارسال شده است,1
52711,verb,"terminate; ""We closed out our account""","خاتمه دادن؛""ما حساب خود را بستیم""",1
52713,verb,"put an end to; ""lift a ban""; ""raise a siege""","تمامش کن؛""رفع ممنوعیت""؛""محاصره کنید""",1
52712,verb,"cause to finish a relationship with somebody; ""That finished me with Mary""","رابطه را با کسی به پایان برسانید""این مرا با مری تمام کرد""",1
52715,verb,"extinguish by crushing; ""stub out your cigar""","خاموش کردن با خرد کردن""سیگار خود را بیرون بیاورید""",1
52714,verb,"end or extinguish by forceful means; ""Stamp out poverty!""","خاتمه دادن یا خاموش کردن با ابزارهای قهری""فقر را از بین ببر!""",1
52717,verb,terminate gradually,به تدریج خاتمه یابد,1
52718,noun,the upper end of a bitt,انتهای بالایی یک بیت,1
52716,verb,"make final; put the last touches on; put into final form; ""let's finalize the proposal""","نهایی کردنآخرین لمس ها را بگذارید ؛به فرم نهایی قرار دهید""بیایید پیشنهاد را نهایی کنیم""",1
52719,noun,the lower end of a ship's mast,انتهای پایین دکل کشتی,1
52720,noun,one of the two ends of a magnet where the magnetism seems to be concentrated,یکی از دو انتهای آهنربا که به نظر می رسد مغناطیس در آن متمرکز شده است,1
52722,noun,either end of a railroad or bus route,یا انتهای مسیر راه آهن یا اتوبوس,1
52721,noun,the end of the completed track on an unfinished railway,پایان مسیر کامل شده در یک راه آهن ناتمام,1
52723,noun,either end of the yard of a square-rigged ship,در انتهای حیاط یک کشتی تقلبی مربع شکل,1
52724,noun,the terminal structure of an axon that does not end at a synapse,ساختار انتهایی یک آکسون که به یک سیناپس ختم نمی شود,1
52725,noun,one of the crusty ends of a loaf of bread,یکی از انتهای پوسته یک نان,1
52726,noun,a place where something ends or is complete,جایی که چیزی به پایان می رسد یا کامل است,1
52727,noun,the extreme end of something; especially something pointed,انتهای شدید چیزی ؛به خصوص چیزی که مشخص است,1
52729,noun,"the end of a calendar year; ""he had to unload the merchandise before the year-end""","پایان یک سال تقویمی ؛""او مجبور شد کالا را قبل از پایان سال تخلیه کند""",1
52728,noun,"the end or completion of something; ""death put a period to his endeavors""; ""a change soon put a period to my tranquility""","پایان یا اتمام چیزی ؛""مرگ یک دوره برای تلاشهای او قرار داد""؛""یک تغییر به زودی دوره ای برای آرامش من ایجاد کرد""",1
52731,noun,"the point of death or exhaustion or completion; ""the last gasp of the cold war""","نقطه مرگ یا خستگی یا اتمام""آخرین نفس نفس زدن جنگ سرد""",1
52730,noun,"the time of the last part of something; ""the fag end of this crisis-ridden century""; ""the tail of the storm""","زمان آخرین قسمت چیزی ؛""پایان ناخوشایند این قرن بحران زده""؛""دم طوفان""",1
52732,noun,"a coming to an end of a contract period; ""the expiry of his driver's license""","پایان دوره قرارداد""انقضای گواهینامه رانندگی او""",1
52733,noun,final or latest limiting point,آخرین یا آخرین محدودیت,1
52736,noun,"the end of something; ""the passing of winter""","پایان چیزی؛""گذر زمستان""",1
52737,noun,a plan for actively doing something,طرحی برای انجام فعالانه کاری,1
52734,noun,the final stages of a chess game after most of the pieces have been removed from the board,مراحل آخر یک بازی شطرنج پس از حذف بیشتر مهره ها از صفحه,1
52738,noun,an archaic term for a goal or destination,اصطلاحی باستانی برای یک هدف یا مقصد,1
52735,noun,"the final stages of an extended process of negotiation; ""the diplomatic endgame""","مراحل نهایی روند گسترده مذاکره ؛""پایان دیپلماتیک""",1
52739,noun,"the ultimate goal; ""human beings are not the end-all of evolution""","هدف نهایی؛""انسان پایان نهایی تکامل نیست""",1
52740,noun,"a nonexistent goal; ""he lived without a reason progressing toward no-goal""","یک هدف موجود""او بدون هیچ دلیلی پیشرفت کرد و به سمت هیچ هدفی پیش رفت""",1
52741,noun,"(usually plural) the goal with respect to a marriage proposal; ""his intentions are entirely honorable""","(معمولاً جمع) هدف با توجه به پیشنهاد ازدواج ؛""اهداف او کاملاً شرافتمندانه است""",1
52742,noun,"the surface at either extremity of a three-dimensional object; ""one end of the box was marked `This side up'""","سطح در هر دو انتهای یک جسم سه بعدی.""یک انتهای جعبه علامت گذاری شده بود"" This side up """,1
52743,noun,"(football) the person who plays at one end of the line of scrimmage; ""the end managed to hold onto the pass""","(فوتبال) کسی که در یک انتهای خط اعتراض بازی می کند.""پایان توانست پاس را حفظ کند""",1
52744,noun,(football) an offensive end who lines up at a distance from the other linemen,(فوتبال) یک پایان هجومی که در فاصله ای از دیگر خطوط خط صف می کشد,1
52745,noun,(football) an offensive end who lines up close to the tackle,(فوتبال) یک پایان هجومی که در نزدیکی تکل صف می کشد,1
52748,noun,the frayed end of a length of cloth or rope,انتهای فرسوده یک پارچه یا طناب,1
52749,noun,the type genus of the family Endamoebidae,تیره نوع خانواده Endamoebidae,1
52747,noun,a piece of cloth that is left over after the rest has been used or sold,یک تکه پارچه که پس از استفاده یا فروش بقیه باقی مانده است,1
52751,noun,any genus of Protoctista,هر تیره از پروتوکتیستا,1
52750,noun,a large family of endoparasitic amebas that invade the digestive tract,یک خانواده بزرگ از آمیب های اندوپارازیتی که به دستگاه گوارش حمله می کنند,1
52746,noun,"one of two places from which people are communicating to each other; ""the phone rang at the other end""; ""both ends wrote at the same time""","یکی از دو مکانی که مردم از آنجا با یکدیگر ارتباط برقرار می کنند.""تلفن در انتهای دیگر زنگ زد""؛""هر دو انتها همزمان نوشتند""",1
52752,noun,the parasitic ameba that causes amebic dysentery in human beings,آمبه انگلی که باعث اسهال خونی آمیبی در انسان می شود,1
52754,verb,try very hard to do something,خیلی سخت تلاش کن,1
52753,verb,"to exert strenuous effort against opposition; ""he struggled to get free from the rope""","تلاش شدید علیه مخالفت""او تلاش کرد تا از طناب رها شود""",1
52757,noun,a hopeless or desperate enterprise,یک شرکت ناامید یا ناامید,1
52756,noun,an illegal enterprise (such as extortion or fraud or drug peddling or prostitution) carried on for profit,یک شرکت غیرقانونی (مانند اخاذی یا کلاهبرداری یا فروش مواد مخدر یا فحشا) که برای سود انجام می شود,1
52755,noun,"a purposeful or industrious undertaking (especially one that requires effort or boldness); ""he had doubts about the whole enterprise""","یک کار هدفمند یا زحمت کش (به ویژه کاری که به تلاش یا جسارت نیاز دارد).""او در مورد کل شرکت شک داشت""",1
52759,adjective,of a disease that is constantly present in an animal community but only occurs in a small number of cases,از یک بیماری است که به طور مداوم در جامعه حیوانات وجود دارد اما فقط در تعداد کمی از موارد رخ می دهد,1
52760,noun,"a plant that is native to a certain limited area; ""it is an endemic found only this island""","گیاهی که بومی یک منطقه محدود خاص است.""این بومی است که فقط در این جزیره یافت می شود""",1
52762,noun,an inflection that is added at the end of a root word,عطری که در انتهای کلمه ریشه اضافه می شود,1
52761,noun,"the end of a word (a suffix or inflectional ending or final morpheme); ""I don't like words that have -ism as an ending""","انتهای کلمه (پسوند یا پایان عطفی یا مضارع آخر) ؛""من کلماتی را که -ism به عنوان پایان دارند دوست ندارم""",1
52764,noun,variety of endive having leaves with irregular frilled edges,انواع متنوعی از برگها با لبه های ناخوشایند ناخوشایند,1
52758,adjective,"of or relating to a disease (or anything resembling a disease) constantly present to greater or lesser extent in a particular locality; ""diseases endemic to the tropics""; ""endemic malaria""; ""food shortages and starvation are endemic in certain parts of the world""","یا در ارتباط با بیماری (یا هر چیزی که شبیه بیماری باشد) دائماً در یک مکان خاص به میزان کم و زیاد وجود داشته باشد.""بیماریهای بومی مناطق گرمسیری""؛""مالاریای بومی"" ؛""کمبود غذا و گرسنگی در مناطق خاصی از جهان بومی است""",1
52765,noun,young broad-leaved endive plant deprived of light to form a narrow whitish head,گیاه جوان شاخ و برگ برگ پهن برگ که از نور محروم است و یک سر سفید باریک ایجاد می کند,1
52763,noun,widely cultivated herb with leaves valued as salad green; either curly serrated leaves or broad flat ones that are usually blanched,گیاهان گسترده ای با برگ هایی که به عنوان سالاد سبز ارزش دارندبرگهای دندانه دار مجعد یا برگهای پهن و پهن که معمولاً سفید می شوند,1
52767,adjective,"infinitely great in number; ""endless waves""","تعداد بی نهایت عالی ؛""امواج بی پایان""",1
52766,adjective,"tiresomely long; seemingly without end; ""endless debates""; ""an endless conversation""; ""the wait seemed eternal""; ""eternal quarreling""; ""an interminable sermon""","خسته کننده طولانیبه ظاهر بدون پایان؛""بحثهای بی پایان""؛""یک مکالمه بی پایان""؛""انتظار ابدی به نظر می رسید""؛""نزاع ابدی""؛""خطبه ای غیرقابل جمع""",1
52768,adjective,"having no limits or boundaries in time or space or extent or magnitude; ""the infinite ingenuity of man""; ""infinite wealth""","بدون محدودیت و محدودیت در زمان یا مکان یا گستره یا اندازه.""نبوغ بی نهایت انسان""؛""ثروت بی نهایت""",1
52769,adjective,"having no known beginning and presumably no end; ""the dateless rise and fall of the tides""; ""time is endless""; ""sempiternal truth""","هیچ آغاز مشخص و احتمالاً پایان ندارد.""افزایش و سقوط بی تاریخ جزر و مد""؛""زمان بی پایان است""؛""حقیقت نمونه""",1
52770,adjective,"being or situated at an end; ""the endmost pillar""; ""terminal buds on a branch""; ""a terminal station""; ""the terminal syllable""","در انتها بودن یا قرار گرفتن""ستون آخر""؛""جوانه های انتهایی روی شاخه""؛""یک ایستگاه ترمینال"" ؛""هجا نهایی""",1
52772,noun,the inner germ layer that develops into the lining of the digestive and respiratory systems,لایه جوانه داخلی که به پوشش دستگاه گوارش و تنفس تبدیل می شود,1
52773,noun,the membrane that lines the cavities of the heart and forms part of the heart valves,غشایی که حفره های قلب را می پوشاند و بخشی از دریچه های قلب را تشکیل می دهد,1
52776,noun,the stone seed of a peach,دانه سنگ هلو,1
52777,noun,the stone seed of a cherry,دانه سنگ گیلاس,1
52774,noun,a thin membrane lining the closed cavities of the body; has two layers with a space between that is filled with serous fluid,غشای نازکی که حفره های بسته بدن را پوشانده است.دارای دو لایه با فاصله ای است که با مایع سروز پر شده است,1
52771,adjective,"coming after all others in time or space or degree or being the only one remaining; ""the last time I saw Paris""; ""the last day of the month""; ""had the last word""; ""waited until the last minute""; ""he raised his voice in a last supreme call""; ""the last game of the season""; ""down to his last nickel""","به دنبال دیگران در زمان یا مکان یا درجه یا تنها باقی مانده است.""آخرین باری که پاریس را دیدم""؛""آخرین روز ماه""؛""حرف آخر را زد""؛""تا آخرین لحظه منتظر ماند""؛""او در آخرین تماس عالی صدای خود را بلند کرد""؛""آخرین بازی فصل""؛""تا آخرین نیکل خود""",1
52778,noun,membrane lining the inside of the skull,غشایی که داخل جمجمه را پوشانده است,1
52775,noun,"the hard inner (usually woody) layer of the pericarp of some fruits (as peaches or plums or cherries or olives) that contains the seed; ""you should remove the stones from prunes before cooking""","لایه داخلی سخت (معمولاً چوبی) پرکارپ برخی از میوه ها (به عنوان هلو یا آلو یا گیلاس یا زیتون) که حاوی دانه است.""شما باید قبل از پختن سنگهای آلو خشک را بردارید""",1
52780,noun,a hormone produced by the anterior pituitary gland that stimulates the adrenal cortex,هورمونی که توسط غده هیپوفیز قدامی تولید می شود و قشر آدرنال را تحریک می کند,1
52779,noun,a functionally specialized substance (especially one that is not a waste) released from a gland or cell,یک ماده عملکردی خاص (به ویژه ماده ای که ضایعات نیست) از غده یا سلول آزاد می شود,1
52782,noun,"a hormone produced by stomach cells; ""ghrelin is thought to increase feelings of hunger""","هورمونی که توسط سلولهای معده تولید می شود.""تصور می شود که گرلین احساس گرسنگی را افزایش می دهد""",1
52781,noun,polypeptide hormone secreted by the mucous lining of the stomach; induces the secretion of gastric juice,هورمون پلی پپتیدی ترشح شده توسط مخاط مخاطی معده ؛ترشح آب معده را القا می کند,1
52783,noun,a hormone secreted by the pancreas; stimulates increases in blood sugar levels in the blood (thus opposing the action of insulin),هورمونی که توسط پانکراس ترشح می شود.افزایش سطح قند خون در خون را تحریک می کند (بنابراین با عملکرد انسولین مخالفت می کند),1
52786,noun,hormone secreted by the pineal gland,هورمون ترشح شده توسط غده صنوبری,1
52784,noun,hormone secreted by the anterior pituitary gland and placenta; stimulates the gonads and controls reproductive activity,هورمون ترشح شده از غده هیپوفیز قدامی و جفت ؛غدد جنسی را تحریک می کند و فعالیت تولید مثل را کنترل می کند,1
52785,noun,hormone secreted by the isles of Langerhans in the pancreas; regulates storage of glycogen in the liver and accelerates oxidation of sugar in cells,هورمون ترشح شده توسط جزایر لانگرهانس در پانکراس.ذخیره گلیکوژن را در کبد تنظیم می کند و اکسیداسیون قند را در سلول ها تسریع می کند,1
52787,noun,"a hormone that is released by nerve impulses (e.g., norepinephrine or vasopressin)",هورمونی که توسط تکانه های عصبی آزاد می شود (به عنوان مثال ، نوراپی نفرین یا وازوپرسین),1
52788,noun,hormone secreted by the posterior pituitary gland (trade name Pitocin); stimulates contractions of the uterus and ejection of milk,هورمون ترشح شده از غده هیپوفیز خلفی (نام تجاری Pitocin) ؛انقباضات رحم و دفع شیر را تحریک می کند,1
52790,noun,hormone secreted by the corpus luteum during the last days of pregnancy; relaxes the pelvic ligaments and prepares the uterus for labor,هورمون ترشح شده از جسم زرد در آخرین روزهای بارداری ؛رباط های لگن را شل می کند و رحم را برای زایمان آماده می کند,1
52792,noun,peptic hormone produced by the mucous lining of the small intestine; can stimulate secretion by the pancreas and liver,هورمون معده تولید شده توسط مخاط مخاط روده کوچک.می تواند ترشح توسط لوزالمعده و کبد را تحریک کند,1
52789,noun,hormone synthesized and released into the blood stream by the parathyroid glands; regulates phosphorus and calcium in the body and functions in neuromuscular excitation and blood clotting,هورمون غدد پاراتیروئید سنتز شده و به جریان خون منتقل می شود.فسفر و کلسیم را در بدن تنظیم می کند و در تحریک عصبی عضلانی و لخته شدن خون عملکرد دارد,1
52793,noun,a hormone produced by the anterior pituitary gland; promotes growth in humans,هورمونی که توسط غده هیپوفیز قدامی تولید می شود.رشد را در انسان تقویت می کند,1
52794,noun,hormone secreted by the thymus; stimulates immunological activity of lymphoid tissue,هورمون ترشح شده توسط تیموس ؛فعالیت ایمنی شناختی بافت لنفاوی را تحریک می کند,1
52791,noun,any of several hormones produced in the hypothalamus and carried by a vein to the anterior pituitary gland where they stimulate the release of anterior pituitary hormones; each of these hormones causes the anterior pituitary to secrete a specific hormone,هرکدام از چندین هورمون تولید شده در هیپوتالاموس و توسط ورید به غده هیپوفیز قدامی منتقل می شوند و در آنجا ترشح هورمون های هیپوفیز قدامی را تحریک می کنند.هر یک از این هورمون ها باعث ترشح هورمون خاصی از هیپوفیز قدامی می شود,1
52795,noun,any of several closely related compounds that are produced by the thyroid gland and are active metabolically,هر یک از چندین ترکیب نزدیک که توسط غده تیروئید تولید می شوند و از نظر متابولیکی فعال هستند,1
52797,noun,a steroid having androgenic activity; obtained from the cortex of the adrenal gland,یک استروئید دارای فعالیت آندروژنیک ؛از قشر غده فوق کلیه به دست می آید,1
52800,noun,anterior pituitary hormone that stimulates the function of the thyroid gland,هورمون هیپوفیز قدامی که عملکرد غده تیروئید را تحریک می کند,1
52799,noun,a hormone secreted by the anterior pituitary gland that controls the degree of pigmentation in melanocytes,هورمونی که توسط غده هیپوفیز قدامی ترشح می شود و میزان رنگدانه در ملانوسیت ها را کنترل می کند,1
52798,noun,a steroid hormone that is produced by the adrenal cortex of animals; affects functioning of gonads and has anti-inflammatory activity,یک هورمون استروئیدی که توسط قشر آدرنال حیوانات تولید می شود.بر عملکرد غدد جنسی تأثیر می گذارد و دارای فعالیت ضد التهابی است,1
52796,noun,hormone secreted by the posterior pituitary gland (trade name Pitressin) and also by nerve endings in the hypothalamus; affects blood pressure by stimulating capillary muscles and reduces urine flow by affecting reabsorption of water by kidney tubules,هورمون ترشح شده توسط غده هیپوفیز خلفی (نام تجاری Pitressin) و همچنین انتهای عصب در هیپوتالاموس.با تحریک عضلات مویرگی فشار خون را تحت تأثیر قرار می دهد و با تأثیر بر جذب مجدد آب توسط توبول های کلیه ، جریان ادرار را کاهش می دهد,1
52801,noun,hormone released by the hypothalamus that controls the release of thyroid-stimulating hormone from the anterior pituitary,هورمونی که توسط هیپوتالاموس آزاد می شود و ترشح هورمون تیروئید را از هیپوفیز قدامی کنترل می کند,1
52803,noun,(endocrinology) organ most affected by a particular hormone,(غدد درون ریز) اندامی که بیشتر تحت تأثیر هورمون خاصی قرار دارد,1
52802,noun,the branch of medicine dealing with the endocrine glands and their secretions,شاخه پزشکی که با غدد درون ریز و ترشحات آنها سروکار دارد,1
52804,noun,marriage within one's own tribe or group as required by custom or law,ازدواج در قبیله یا گروه خود طبق عرف یا قانون,1
52805,noun,a monocotyledonous flowering plant; the stem grows by deposits on its inside,یک گیاه گلدار تک لپه ای ؛ساقه توسط رسوبات داخل آن رشد می کند,1
52808,noun,a short fat person,یک فرد چاق کوتاه,1
52806,noun,a geological phenomenon below the surface of the earth,یک پدیده زمین شناسی در زیر سطح زمین,1
52807,noun,a heavy person with a soft and rounded body,یک فرد سنگین با اندامی نرم و گرد,1
52809,noun,"round, fat, and heavy",گرد ، چاق و سنگین,1
52813,verb,provide (a passport) with a visa,(گذرنامه) ویزا ارائه دهید,1
52811,verb,"sign as evidence of legal transfer; ""endorse cheques""","به عنوان مدرک انتقال قانونی امضا کنید""تأیید چک""",1
52812,verb,"sign and endorse (another person's signature), as for a loan",امضا و تأیید (امضای شخص دیگر) ، همانطور که برای وام است,1
52810,noun,any of various parasites that live in the internal organs of animals (especially intestinal worms),هر یک از انگلهای مختلف که در اندام های داخلی حیوانات (به ویژه کرم روده) زندگی می کنند,1
52816,noun,a bone of the leg,استخوان پا,1
52814,noun,the hard structure (bones and cartilages) that provides a frame for the body of an animal,ساختار سخت (استخوان ها و غضروف ها) که یک قاب برای بدن یک حیوان فراهم می کند,1
52817,noun,nutritive tissue surrounding the embryo within seeds of flowering plants,بافت مغذی اطراف جنین درون دانه های گیاهان گل دهنده,1
52815,noun,the part of the skeleton that includes the pectoral girdle and the pelvic girdle and the upper and lower limbs,بخشی از اسکلت که شامل کمربند سینه ای و کمربند لگنی و اندام های فوقانی و تحتانی است,1
52820,noun,powerfully impressive talent,قدرتمند استعداد چشمگیر,1
52821,noun,a church endowment,وقف کلیسا,1
52819,noun,"a natural talent; ""he has a flair for mathematics""; ""he has a genius for interior decorating""","یک استعداد طبیعی""او قدرت ریاضیات را دارد""؛""او نبوغ تزئینات داخلی را دارد""",1
52818,noun,a mature fertilized plant ovule consisting of an embryo and its food source and having a protective coat or testa,یک تخمک گیاه لقاح یافته بالغ متشکل از یک جنین و منبع غذایی آن و دارای پوشش محافظ یا بیضه,1
52822,noun,an endowment for the singing of Masses,موقوفه ای برای آواز توده ها,1
52826,noun,enduring strength and energy,قدرت و انرژی پایدار,1
52827,noun,patient endurance of pain or unhappiness,تحمل بیمار از درد یا ناراحتی,1
52825,noun,patient endurance especially of pain or distress,استقامت بیمار به ویژه از درد یا پریشانی,1
52823,noun,"the act of endowing with a permanent source of income; ""his generous endowment of the laboratory came just in the nick of time""","عمل وقف با منبع درآمد دائمی ؛""وقف سخاوتمندانه او از آزمایشگاه به زودی به دست آمد""",1
52824,noun,"the power to withstand hardship or stress; ""the marathon tests a runner's endurance""","قدرت مقاومت در برابر سختی یا استرس ؛""ماراتن استقامت یک دونده را آزمایش می کند""",1
52830,verb,"survive from season to season, of plants",از فصلی به فصل دیگر ، از گیاهان زنده می مانند,1
52828,noun,"a means of surviving; ""farming is a hard means of subsistence""","وسیله ای برای زنده ماندن ؛""کشاورزی وسیله سختی برای امرار معاش است""",1
52831,verb,live out one's life; live to the end,زندگی کردنتا آخر زندگی کن,1
52829,verb,"resist or withstand wear, criticism, etc.; ""Her shoes won't hold up""; ""This theory won't hold water""","مقاومت در برابر یا مقاومت در برابر سایش ، انتقاد ، و غیره.""کفشهایش بلند نمی شوند""؛""این تئوری آب را نگه ندارد""",1
52832,verb,"have a tolerance for a poison or strong drug or pathogen; ""The patient does not tolerate the anti-inflammatory drugs we gave him""","تحمل یک سم یا داروی قوی یا پاتوژن داشته باشید.""بیمار داروهای ضد التهابی را که به او داده ایم تحمل نمی کند""",1
52833,verb,"last and be usable; ""This dress wore well for almost ten years""","آخرین و قابل استفاده بودن""این لباس تقریباً ده سال خوب پوشیده بود""",1
52836,verb,last unnecessarily long,بی دلیل طولانی می ماند,1
52835,verb,"extend or continue for a certain period of time; ""The film runs 5 hours""","مدت زمان مشخصی را تمدید یا ادامه دهید.""این فیلم 5 ساعت اجرا می شود""",1
52834,verb,"persist for a specified period of time; ""The bad weather lasted for three days""","برای مدت زمان مشخصی ادامه دهید""آب و هوای بد سه روز طول کشید""",1
52838,verb,"occur persistently; ""Musical talent runs in the family""","مداوم رخ می دهد""استعداد موسیقی در خانواده اجرا می شود""",1
52840,noun,an enemy who lays siege to your position,دشمنی که موقعیت شما را محاصره کند,1
52839,noun,"an opposing military force; ""the enemy attacked at dawn""","یک نیروی نظامی مخالف ؛""دشمن در سحر حمله کرد""",1
52841,noun,"any hostile group of people; ""he viewed lawyers as the real enemy""","هر گروه متخاصم از مردم ؛""او به وکلا به عنوان دشمن واقعی نگاه می کرد""",1
52837,verb,"have a long or continuing effect; ""The discussions with my teacher reverberated throughout my adult life""","یک اثر طولانی مدت یا مداوم داشته باشید.""بحث با معلم من در طول زندگی بزرگسالی من بازتاب داشت""",1
52842,noun,an enemy who wants to kill you,دشمنی که می خواهد شما را بکشد,1
52843,adjective,"characterized by energetic bodily activity; ""a very physical dance performance""","با فعالیت بدنی پر انرژی مشخص می شود.""یک اجرای رقص بسیار فیزیکی""",1
52844,adjective,"acting with vigor; ""responsibility turned the spoiled playboy into a driving young executive""","با قدرت عمل کردن""مسئولیت ، پلی بوی خراب را به یک مدیر جوان راننده تبدیل کرد""",1
52845,adjective,providing a relatively large amount of energy upon undergoing a chemical reaction,تأمین مقدار نسبتاً زیادی انرژی با انجام واکنش شیمیایی,1
52847,adjective,"characterized by or performed with much energy or force; ""strenuous exercise""","مشخص یا با انرژی یا نیروی زیاد انجام می شود.""تمرین های ورزشی دشوار""",1
52849,adjective,working hard to promote an enterprise,سخت کار می کنند تا یک شرکت را ارتقا دهند,1
52846,adjective,"showing sustained enthusiastic action with unflagging vitality; ""an indefatigable advocate of equal rights""; ""a tireless worker""; ""unflagging pursuit of excellence""","نشان دادن یک اقدام مشتاقانه و پایدار با نشاط""یک مدافع خستگی ناپذیر از حقوق برابر""؛""یک کارگر خستگی ناپذیر""؛""پیگیری عالی برای تعالی""",1
52851,noun,energy derived from sources that do not use up natural resources or harm the environment,انرژی حاصل از منابعی که از منابع طبیعی استفاده نمی کنند و به محیط زیست آسیب نمی رسانند,1
52852,noun,the energy required to separate particles from a molecule or atom or nucleus; equals the mass defect,انرژی مورد نیاز برای جدا کردن ذرات از یک مولکول یا اتم یا هسته ؛برابر با نقص جرم است,1
52848,adjective,"characterized by forceful and energetic action or activity; ""a vigorous hiker""; ""gave her skirt a vigorous shake""; ""a vigorous campaign""; ""a vigorous foreign policy""; ""vigorous opposition to the war""","با فعالیت یا فعالیتی نیرومند و پرانرژی مشخص می شود.""یک کوهنورد پرتحرک""؛""به دامن او لرزش شدیدی داد""؛""یک کارزار شدید"" ؛""یک سیاست خارجی شدید"" ؛""مخالفت شدید با جنگ""",1
52853,noun,that part of the energy in a substance that can be released by a chemical reaction,آن قسمت از انرژی موجود در ماده ای است که می تواند در اثر واکنش شیمیایی آزاد شود,1
